"","id","county","chci09","chci10","chci11","chci12","chci13","chci14","chci15","chci16","pop09","pop10","pop11","pop12","pop13","pop14","pop15","pop16","chcig","chcigr","popg","popgr"
"1757",32017,"Lincoln County, Nevada",133.84,132.8,134.08,133.64,131.39,132.91,137.68,139.36,2585,3069,3120,3320,3321,3303,3492,3535,5.52000000000001,0.0412432755528991,950,0.367504835589942
"1758",32019,"Lyon County, Nevada",129.18,130.39,131.1,131.37,132.89,132.42,132.61,130.9,33156,34574,34867,35157,35496,35841,36096,36600,1.72,0.0133147546059761,3444,0.103872602243938
"1759",32021,"Mineral County, Nevada",125.35,125.32,124.73,125.35,129.81,129.76,131.77,131.26,3862,3793,3535,3579,3533,3357,3414,3368,5.90999999999998,0.0471479856402073,-494,-0.127912998446401
"1760",32023,"Nye County, Nevada",123.6,125.55,125.63,127.25,128.45,129.78,130.63,129.72,31172,31686,32045,32083,32003,32080,31997,32804,6.11999999999999,0.049514563106796,1632,0.0523546772744771
"1761",32027,"Pershing County, Nevada",125.71,126.59,127.81,126.06,124.71,125.93,125.76,124.45,4688,5109,5086,4985,5019,5037,5013,5013,-1.26000000000001,-0.0100230689682603,325,0.0693259385665529
"1762",32029,"Storey County, Nevada",133.2,135.49,138.67,138.96,141.25,141.09,141.26,142.66,3167,3021,3182,3195,3234,3290,3302,3217,9.46000000000001,0.0710210210210211,50,0.0157878118092832
"1763",32031,"Washoe County, Nevada",141.03,141.47,141.59,141.41,142.03,142.35,142.86,143.16,265692,270427,274618,278505,282711,287677,293259,299065,2.13,0.0151031695383961,33373,0.125607846679614
"1764",32033,"White Pine County, Nevada",125.87,128.72,128.69,128.05,130.67,132.16,130.43,130.31,6334,6317,6759,6918,6899,6854,6976,6966,4.44,0.0352744895527131,632,0.09977897063467
"1765",32510,"Carson City, Nevada",137.48,138.65,137.67,137.38,136.7,137.09,137.49,138.19,37085,38012,38633,38640,38526,38327,38569,38540,0.710000000000008,0.00516438754727966,1455,0.0392341917217204
"1766",33001,"Belknap County, New Hampshire",141.25,142.52,143.65,144.02,144.71,146.05,146.32,147.39,43476,43122,43222,43478,43555,43771,44039,44280,6.14000000000001,0.0434690265486727,804,0.018492961634005
"1767",33003,"Carroll County, New Hampshire",145.64,146.45,146.35,146.71,147.76,148.85,148.64,149.61,34818,35587,35891,36107,36199,36297,36319,36385,3.97,0.0272589947816534,1567,0.0450054569475559
"1768",33005,"Cheshire County, New Hampshire",144.92,144.97,145.27,145.8,146.23,146.72,147.79,148.05,51994,51160,51291,51511,51817,52084,52285,52514,3.13,0.0215981231024013,520,0.0100011539793053
"1769",33007,"Coos County, New Hampshire",132.05,131.54,131.46,131.66,133.44,134.22,134.61,134.74,23462,24698,24638,24548,24468,24383,24070,24695,2.69,0.0203710715638016,1233,0.0525530645298781
"1770",33009,"Grafton County, New Hampshire",149.76,150.98,151.51,152.18,153.17,153.1,154.25,155.51,57151,59014,59525,60080,60628,61092,61450,61876,5.75,0.038394764957265,4725,0.0826757187100838
"1771",33011,"Hillsborough County, New Hampshire",148.58,149.23,149.09,149.83,149.56,149.94,150.3,150.93,269532,269258,271021,272916,274961,276792,278907,281112,2.34999999999999,0.0158163952079687,11580,0.042963358710654
"1772",33013,"Merrimack County, New Hampshire",148.86,148.99,149.81,149.82,149.78,150.16,151.07,151.71,100315,100432,101211,101607,102050,102489,103146,103791,2.84999999999999,0.0191455058444175,3476,0.0346508498230574
"1773",33015,"Rockingham County, New Hampshire",151.67,152.44,152.99,152.91,153.27,154.31,155.05,155.69,202842,203356,205114,206861,208659,210822,212961,215076,4.01999999999998,0.0265049119799564,12234,0.0603129529387405
"1774",33017,"Strafford County, New Hampshire",144.87,145.25,145.69,146.94,148.18,149.15,150.19,151.05,75654,77593,78183,78797,79374,79839,80575,81175,6.18000000000001,0.0426589355974322,5521,0.0729769741190155
"1775",33019,"Sullivan County, New Hampshire",139.94,141.28,141.73,141.62,141.57,143.12,142.29,143.07,30213,31179,31324,31433,31480,31464,31393,31440,3.13,0.0223667285979705,1227,0.0406116572336412
"1776",34001,"Atlantic County, New Jersey",136.72,136.51,136.26,136.89,137.35,137.67,138.07,139.01,182134,183469,184404,185318,186039,186811,187414,187290,2.28999999999999,0.0167495611468695,5156,0.028308827566517
"1777",34003,"Bergen County, New Jersey",155.86,156.65,156.91,157.19,157.49,158.12,158.51,159.19,620050,625632,629850,635424,639683,645635,650522,653207,3.32999999999998,0.0213653278583343,33157,0.0534747197806629
"1778",34005,"Burlington County, New Jersey",147.73,148.47,148.94,149.21,149.65,150.39,150.82,151.43,302238,304778,306186,307746,309139,310466,311645,312858,3.70000000000002,0.0250456914641577,10620,0.0351378714787684
"1779",34007,"Camden County, New Jersey",140.45,141.08,141.56,142.43,142.76,143.48,144.13,144.61,341741,339797,341115,342579,343935,345007,346315,347104,4.16,0.0296190815236739,5363,0.0156931711442291
"1780",34009,"Cape May County, New Jersey",141.83,141.08,142.16,142.45,143.31,143.62,144.69,145.07,70639,71205,71073,71072,70920,70767,70660,70266,3.23999999999998,0.0228442501586405,-373,-0.00528036920114951
"1781",34011,"Cumberland County, New Jersey",124.17,124.06,124.96,125,124.95,124.63,125.47,125.39,102190,103033,103666,104345,104877,105379,105641,104849,1.22,0.00982523959088346,2659,0.0260201585282317
"1782",34013,"Essex County, New Jersey",140.95,141.87,142.33,142.78,143.02,143.32,143.93,144.6,505282,511207,512885,515238,517705,521435,524610,526945,3.64999999999998,0.025895707697765,21663,0.0428730886910676
"1783",34015,"Gloucester County, New Jersey",141.39,141.95,142.78,143.75,144.03,144.58,145.01,145.86,189743,188051,189880,191400,192982,194518,196038,197574,4.47,0.0316146827922767,7831,0.041271614763127
"1784",34017,"Hudson County, New Jersey",141,142.3,143.23,144.06,144.47,145.3,145.85,147.22,415199,428810,434268,441933,449940,458523,466297,470945,6.22,0.044113475177305,55746,0.1342633291506
"1785",34019,"Hunterdon County, New Jersey",162.07,161.88,162.43,162.73,161.96,162.76,162.56,163.58,88068,88130,88749,88992,88477,88600,88556,88335,1.51000000000002,0.00931696180662689,267,0.00303174819457692
"1786",34021,"Mercer County, New Jersey",151.68,150.94,151.2,151.34,151.89,152.79,152.72,153.75,239657,241243,242371,243587,245078,246366,247262,247879,2.06999999999999,0.0136471518987341,8222,0.034307364274776
"1787",34023,"Middlesex County, New Jersey",149.56,150.65,151.15,151.79,152.21,152.59,152.75,153.2,526427,534021,538240,543847,549515,556508,563333,566559,3.64000000000001,0.0243380583043596,40132,0.0762346916096629
"1788",34025,"Monmouth County, New Jersey",152.58,153.21,153.35,154.32,155.25,156.07,156.49,157.39,430931,425642,428233,430374,432188,433770,434934,434984,4.81,0.0315244461921615,4053,0.00940521800473858
"1789",34027,"Morris County, New Jersey",161.03,161.54,161.74,162.13,163.01,163.46,163.78,164.92,329569,336089,338338,340991,342610,344510,345850,346314,3.89000000000001,0.0241569893808608,16745,0.0508087835931171
"1790",34029,"Ocean County, New Jersey",139.07,139.66,139.7,140.42,140.75,141.53,142.09,143.13,394114,394735,396825,398506,399636,401092,402477,404208,4.06,0.0291939311138276,10094,0.0256118787964904
"1791",34031,"Passaic County, New Jersey",133.31,134.64,135.01,135.36,135.75,136.24,135.93,136.71,318454,321436,322936,324818,326833,329324,331616,332386,3.40000000000001,0.0255044632810742,13932,0.0437488616880303
"1792",34033,"Salem County, New Jersey",133.47,133.17,133.91,134.22,134.82,134.7,135.2,135.39,44558,44751,44836,45107,45144,45104,45003,44731,1.92000000000002,0.0143852551135088,173,0.00388258000807936
"1793",34035,"Somerset County, New Jersey",162.34,163.01,163.43,164.15,164.48,165.29,166.21,166.8,216890,217831,219701,221964,223940,226069,227726,228768,4.46000000000001,0.0274732043858569,11878,0.0547650882936051
"1794",34037,"Sussex County, New Jersey",146.49,147.5,147.81,147.93,148.42,148.98,149.59,149.46,101406,101352,101775,102229,102089,101946,101656,101456,2.97,0.0202744214622158,50,0.00049306747135278
"1795",34039,"Union County, New Jersey",142.24,142.03,142.61,142.59,143.19,143.54,143.99,144.69,348753,354191,356568,359658,362624,366201,369180,371007,2.44999999999999,0.0172244094488188,22254,0.0638102037831933
"1796",34041,"Warren County, New Jersey",142.43,143.1,143.82,143.39,144.14,144.47,144.72,145.02,74715,74116,74363,74388,74392,74590,74760,74882,2.59,0.0181843712700976,167,0.00223516027571438
"1797",35001,"Bernalillo County, New Mexico",145.52,145.62,146.02,146.47,146.48,147,147.68,147.87,411509,423230,429831,435547,441184,446795,451402,455336,2.34999999999999,0.016148982957669,43827,0.106503138448977
"1798",35003,"Catron County, New Mexico",138.43,135.71,135.22,133.43,136.01,140.1,145.05,142.64,2972,3157,3131,3123,3039,3039,2822,2920,4.21000000000001,0.0304124828433144,-52,-0.0174966352624495
"1799",35005,"Chaves County, New Mexico",125.68,126.02,127.07,128.62,129.36,129.64,129.34,130.24,38537,39742,40138,40392,40677,41064,41078,41113,4.56,0.0362826225334182,2576,0.0668448504035083
"1800",35006,"Cibola County, New Mexico",124.09,124.67,122.88,125.19,124.81,126.69,127.2,126.54,17027,17529,17590,17942,18023,18094,18155,18094,2.45,0.0197437343863325,1067,0.0626651788336172
"1801",35007,"Colfax County, New Mexico",136.42,136.48,135.53,136.22,135.38,136.32,137.61,138.48,9231,9907,9902,9854,9820,9663,9474,9362,2.05999999999997,0.0151004251576013,131,0.0141913118838696
"1802",35009,"Curry County, New Mexico",132.77,132.82,133.34,134.06,134.66,134.82,135.1,134.52,26435,28386,28723,29136,29760,30308,30415,30721,1.75,0.013180688408526,4286,0.16213353508606
"1803",35011,"De Baca County, New Mexico",131.54,130.8,130.19,131,129.53,126.23,124.71,126.97,1452,1312,1477,1412,1345,1422,1385,1488,-4.56999999999999,-0.0347422837159799,36,0.0247933884297521
"1804",35013,"Doña Ana County, New Mexico",132.4,133.46,133.63,134.27,135.11,136.13,136.74,137.18,118700,120632,123304,125852,126073,127266,127379,127632,4.78,0.0361027190332326,8932,0.0752485256950295
"1805",35015,"Eddy County, New Mexico",128.96,128.99,130.07,129.71,130.68,131.38,132.94,132.7,32789,34100,34581,35002,35259,35687,36145,36493,3.73999999999998,0.0290012406947889,3704,0.112964713775961
"1806",35017,"Grant County, New Mexico",136.57,138.7,139.42,138.64,138.75,141.23,141.46,142.72,20590,20749,20796,20803,20670,20679,20517,20511,6.15000000000001,0.045031851797613,-79,-0.00383681398737251
"1807",35019,"Guadalupe County, New Mexico",121,121.67,121.19,124.6,125.81,125.23,125.53,126.94,3074,3389,3229,3131,3209,3364,3290,3284,5.94,0.0490909090909091,210,0.0683148991541965
"1808",35021,"Harding County, New Mexico",128.61,133.47,131.74,134.72,137.75,138.89,139.29,139.91,490,567,508,467,537,490,427,454,11.3,0.0878625301298498,-36,-0.073469387755102
"1809",35023,"Hidalgo County, New Mexico",127.15,127.4,130.04,127.29,126.37,126.94,125.84,126.93,3217,3182,3184,3258,3249,3218,3076,3069,-0.219999999999999,-0.00173023987416436,-148,-0.046005595275101
"1810",35025,"Lea County, New Mexico",122.39,122.89,123.3,122.8,122.45,121.77,123.24,122.32,34619,37689,38547,39115,39728,40156,40910,41228,-0.0699999999999932,-0.000571942152136557,6609,0.19090672751957
"1811",35027,"Lincoln County, New Mexico",139.98,139.69,140.45,140.49,139.07,140.72,142.92,143.17,14831,15070,15296,15264,15284,15194,15024,14974,3.19000000000003,0.0227889698528363,143,0.00964196615197896
"1812",35028,"Los Alamos County, New Mexico",181.88,182.53,182.08,180.76,181.16,182.03,182.14,183.13,12944,12830,12762,12725,12734,12667,12713,12720,1.25,0.00687266329447988,-224,-0.0173053152039555
"1813",35029,"Luna County, New Mexico",115.59,119,119.98,119.48,118.37,118.84,117.93,119.14,16976,16055,16142,16071,16136,16161,15965,15743,3.55,0.0307119993078986,-1233,-0.0726319509896324
"1814",35031,"McKinley County, New Mexico",119.31,120.11,120.67,122.46,122.5,122.36,122.74,123.01,39063,39339,39990,40925,41489,42250,43015,43490,3.7,0.0310116503226888,4427,0.113329749379208
"1815",35033,"Mora County, New Mexico",132.4,130.41,131.21,131.14,125.5,122.34,131.03,131.5,3648,3486,3684,3547,3511,3172,3168,3012,-0.900000000000006,-0.00679758308157104,-636,-0.174342105263158
"1816",35035,"Otero County, New Mexico",131.83,133.78,132.77,132.47,131.89,132.82,131.89,133.39,39884,40187,40766,41269,41518,42006,42102,42385,1.56,0.0118334218311462,2501,0.0627068498646074
"1817",35037,"Quay County, New Mexico",126.39,125.63,126.85,128.62,127.56,127.69,130.24,129.86,6346,6306,6376,6246,6187,6165,6119,5943,3.47000000000001,0.0274547036949127,-403,-0.0635045698077529
"1818",35039,"Rio Arriba County, New Mexico",128.14,128.72,128.46,128.41,129.59,129.21,130.87,133.27,25951,26481,26635,26792,26888,26875,26809,26836,5.13,0.0400343374434212,885,0.0341027320719818
"1819",35041,"Roosevelt County, New Mexico",130.68,132.59,133.09,132.77,133.38,135.43,135.49,134.96,9732,11109,10998,11256,11314,11202,11176,11118,4.28,0.0327517600244873,1386,0.142416769420469
"1820",35043,"Sandoval County, New Mexico",143.7,144.79,145.13,145.25,145.72,146,145.95,147.38,75967,80864,83803,86170,88010,89571,91188,92821,3.67999999999998,0.025608907446068,16854,0.221859491621362
"1821",35045,"San Juan County, New Mexico",128.11,129,129.31,130.05,130.29,130.53,130.72,131.6,74214,77149,78016,78717,79396,79497,78855,78121,3.48999999999998,0.027242213722582,3907,0.0526450534939499
"1822",35047,"San Miguel County, New Mexico",134.11,136.4,134.69,134.94,134.84,134.77,134.65,134.58,18419,19458,19586,19586,19645,19608,19538,19311,0.469999999999999,0.00350458578778614,892,0.0484282534339541
"1823",35049,"Santa Fe County, New Mexico",150.91,153.04,153.11,152.8,152.94,153.77,153.78,154.73,100061,100215,101511,102931,104298,105598,106755,107601,3.81999999999999,0.0253131005234908,7540,0.0753540340392361
"1824",35051,"Sierra County, New Mexico",130.67,130.32,131.74,133.79,133.71,133.1,131.82,132.74,9561,8488,8780,8933,9379,9222,9015,8948,2.06999999999999,0.0158414326165148,-613,-0.0641146323606317
"1825",35053,"Socorro County, New Mexico",133.11,133.74,131.33,132.34,130.98,130.04,128.9,131.94,10923,11063,11163,11070,10985,11042,11277,10697,-1.17000000000002,-0.00878972278566611,-226,-0.0206902865513137
"1826",35055,"Taos County, New Mexico",143.74,144.77,144.02,143.65,144.5,143.87,143.74,143.99,22061,23437,23657,23879,24077,24242,24358,24193,0.25,0.00173925142618617,2132,0.0966411314083677
"1827",35057,"Torrance County, New Mexico",123.48,126.12,126.62,127.58,129.06,131.4,132.21,133.29,10696,11023,11020,10999,11031,11097,10949,10890,9.80999999999999,0.0794460641399416,194,0.0181376215407629
"1828",35059,"Union County, New Mexico",135.4,134.18,133.13,129.64,130.16,132.11,129.97,128.14,2293,2880,3049,3178,3129,3116,3116,3065,-7.25999999999999,-0.0536189069423928,772,0.336676842564326
"1829",35061,"Valencia County, New Mexico",130.44,130.18,130.93,131.98,130.32,130.22,130.64,131.08,44914,47616,48566,49334,49645,50083,50205,50347,0.640000000000015,0.00490647040785047,5433,0.120964509952353
"1830",36001,"Albany County, New York",152.91,153.47,154.22,155.01,155.68,155.61,155.43,156.63,190037,201036,201686,202976,203432,203703,204024,204003,3.72,0.0243280360996665,13966,0.0734909517620253
"1831",36003,"Allegany County, New York",137.56,136.74,135.51,136.38,137.19,137.19,138.26,138.71,30449,30577,30495,30546,30571,30565,30568,30449,1.15000000000001,0.00835998836871188,0,0
"1832",36005,"Bronx County, New York",124.11,124.16,124.17,124.27,124.59,125.06,125.52,126.03,845901,840009,847414,856624,866898,880909,895181,905151,1.92,0.0154701474498429,59250,0.0700436575911366
"1833",36007,"Broome County, New York",142.3,142.09,142.98,143.21,143.62,143.5,144.74,145.58,131986,133739,133868,133976,132766,132029,131269,130537,3.28,0.0230498945888967,-1449,-0.0109784371069659
"1834",36009,"Cattaraugus County, New York",134.33,135.31,134.59,134.14,134.7,135.16,134.92,135.41,53117,53557,53637,53632,53601,53522,53408,53233,1.07999999999998,0.00803990173453424,116,0.00218385827512849
"1835",36011,"Cayuga County, New York",135.05,135,135.26,135.87,137.01,137.95,139.18,139.44,54758,55354,55686,55679,55715,55677,55593,55396,4.38999999999999,0.0325064790818214,638,0.0116512655685014
"1836",36013,"Chautauqua County, New York",136.52,137.15,137.66,137.81,138.19,138.58,138.51,138.4,90269,89926,89914,89975,90209,90260,90321,90235,1.88,0.0137708760621154,-34,-0.000376652006779736
"1837",36015,"Chemung County, New York",137.67,138.5,138.35,138.98,139.74,141.17,141.81,142.4,59554,60491,60576,60801,60947,60887,60733,60379,4.72999999999999,0.0343575216096462,825,0.013852973771703
"1838",36017,"Chenango County, New York",134.1,133.69,134.48,133.72,134.7,134.64,135.17,135.54,34760,35113,35116,35200,35099,35015,34918,34728,1.44,0.010738255033557,-32,-0.000920598388952819
"1839",36019,"Clinton County, New York",136.38,136.25,136.23,136.66,137.12,138.1,137.75,138.47,55783,55210,55380,55424,55487,55509,55148,55217,2.09,0.0153248276873442,-566,-0.0101464603911586
"1840",36021,"Columbia County, New York",143.77,144.31,145.11,144.73,145.09,145.36,146.16,146.28,44006,45089,45218,45264,45370,45648,45591,45731,2.50999999999999,0.0174584405647909,1725,0.039199200109076
"1841",36023,"Cortland County, New York",140.93,141.17,141.28,141.55,141.42,140.7,141.6,142.64,28888,30088,30243,30373,30386,30346,30462,30566,1.71000000000001,0.0121336833889165,1678,0.0580864026585433
"1842",36025,"Delaware County, New York",134.88,136.15,135.75,135.67,137.07,137.66,137.39,138.46,32158,33831,33786,33619,33555,33371,33253,32976,3.58000000000001,0.0265421115065244,818,0.0254369052801791
"1843",36027,"Dutchess County, New York",146.75,147.74,147.69,148.35,148.85,149.6,149.66,150.25,193399,196715,197998,199082,200358,201316,202121,202687,3.5,0.0238500851788756,9288,0.0480250673478146
"1844",36029,"Erie County, New York",144.49,145.37,146.11,146.89,147.57,148.21,148.48,149.13,623670,622588,623220,624799,627301,630779,634345,637800,4.63999999999999,0.0321129489930098,14130,0.0226562124200298
"1845",36031,"Essex County, New York",142.08,141.74,141.3,141.38,140.07,140.42,140.94,142.02,27283,28503,28725,28784,28929,29010,28949,29016,-0.0600000000000023,-0.000422297297297313,1733,0.0635194076897702
"1846",36033,"Franklin County, New York",130.89,132.56,133.27,134.16,132.39,134.23,134.68,135.21,34836,35561,35851,35699,36057,36039,35748,35796,4.31999999999999,0.0330048132019252,960,0.0275576989321392
"1847",36035,"Fulton County, New York",129.94,130.36,131.01,131.54,132.44,133.33,134.02,135.15,38302,38702,38628,38757,38817,38758,38780,38699,5.21000000000001,0.0400954286593813,397,0.0103649939950916
"1848",36037,"Genesee County, New York",136.54,138.38,138.44,138.71,138.84,138.84,138.83,140.17,39695,40945,41118,41284,41424,41569,41496,41449,3.63000000000002,0.026585615936722,1754,0.0441869253054541
"1849",36039,"Greene County, New York",135.05,135.17,133.97,134.76,136.66,136.73,137.67,136.84,33721,34621,34976,34935,35041,35181,35219,35014,1.78999999999999,0.0132543502406516,1293,0.0383440585984995
"1850",36041,"Hamilton County, New York",140.06,141.55,142.12,142.07,141.33,141.49,142.1,138.91,3941,3828,3808,3771,3734,3674,3546,3575,-1.15000000000001,-0.00821076681422252,-366,-0.0928698299923877
"1851",36043,"Herkimer County, New York",135.92,135.56,136.28,137.93,138.16,138.58,140.58,139.69,43094,44207,44243,44564,44667,44563,44536,44238,3.76999999999998,0.0277369040612123,1144,0.0265466190188889
"1852",36045,"Jefferson County, New York",136.74,137.98,138.46,138.21,138.06,138.85,139.66,139.46,71079,71402,71887,72579,73193,73749,73898,73692,2.72,0.0198917653941787,2613,0.0367619128012493
"1853",36047,"Kings County, New York",136.82,137.1,137.7,138.32,139.35,140.13,141.63,142.91,1661225,1613215,1631202,1654388,1680599,1709299,1735647,1753695,6.09,0.0445110363981874,92470,0.0556637421180153
"1854",36049,"Lewis County, New York",130.46,130.76,130.74,130.62,131.41,132.41,133.59,134.08,17462,17994,18128,18259,18365,18449,18500,18490,3.62,0.0277479687260463,1028,0.0588706906425381
"1855",36051,"Livingston County, New York",138.97,140.51,140.82,142.28,141.76,141.63,141.45,142.49,39175,42311,42300,42391,42503,42400,42546,42621,3.52000000000001,0.0253292077426783,3446,0.0879642629227824
"1856",36053,"Madison County, New York",140.75,141.2,141.73,142.07,143.38,144.6,143.77,144.13,44464,46639,47179,47390,47360,47573,47612,47606,3.38,0.0240142095914742,3142,0.0706639078805326
"1857",36055,"Monroe County, New York",149.52,150.1,150.6,151.05,151.62,151.73,152.08,152.61,480279,487246,489851,492955,496679,500461,504452,507237,3.09,0.0206661316211878,26958,0.0561298745104408
"1858",36057,"Montgomery County, New York",131.83,131.71,132.9,132.26,131.72,132.63,132.65,132.53,33248,34034,34141,34275,34278,34299,34275,34243,0.699999999999989,0.00530986877038602,995,0.0299266121270452
"1859",36059,"Nassau County, New York",153.89,154.34,154.86,155.11,155.27,155.86,156.77,157.28,915019,904445,909176,915334,920469,927082,931785,934765,3.38999999999999,0.0220287218142828,19746,0.0215798797620596
"1860",36061,"New York County, New York",165.77,165.15,165.98,166.82,167.41,168.01,168.99,169.33,1214754,1166760,1173112,1183556,1198681,1214196,1229036,1237623,3.56,0.0214755383965736,22869,0.0188260339130392
"1861",36063,"Niagara County, New York",136.81,137.59,138.46,139.28,140.42,140.85,141.44,141.72,147218,148173,148900,149323,149792,150038,150210,150231,4.91,0.0358891893867407,3013,0.0204662473338858
"1862",36065,"Oneida County, New York",136.81,137.36,137.67,138.09,138.44,139.5,139.67,139.98,156701,159341,159622,159774,160002,160126,160092,159946,3.16999999999999,0.0231708208464293,3245,0.0207082277713607
"1863",36067,"Onondaga County, New York",147.51,148.48,148.63,149.23,149.62,149.99,150.67,150.82,301293,304320,305869,307743,310079,311888,313724,315056,3.31,0.0224391566673446,13763,0.0456797867856206
"1864",36069,"Ontario County, New York",147.15,148.05,148.14,148.96,148.94,148.93,149.67,150.3,70375,72132,73004,73790,74457,75190,75472,76016,3.15000000000001,0.0214067278287462,5641,0.0801563055062167
"1865",36071,"Orange County, New York",141.83,142.68,143.77,143.85,144.22,144.14,144.85,145.01,232218,232097,233830,235119,235732,236432,237282,238224,3.17999999999998,0.022421208489036,6006,0.0258636281425213
"1866",36073,"Orleans County, New York",130.17,130.63,131.44,132.61,132.54,132.55,131.99,132.47,28297,29133,29187,29435,29463,29594,29584,29695,2.29999999999998,0.0176692018130136,1398,0.0494045305156024
"1867",36075,"Oswego County, New York",132.11,132.76,132.7,133.47,134.32,134.72,134.69,135.27,78676,78127,78398,78839,79391,79858,79996,80149,3.16,0.0239194610551813,1473,0.0187223549748335
"1868",36077,"Otsego County, New York",142.43,141.84,142.62,142.94,144.03,144.24,145.18,146.12,38424,39938,40092,40243,40241,40158,40102,39869,3.69,0.0259074633153128,1445,0.0376067041432438
"1869",36079,"Putnam County, New York",153.04,154.17,154.21,154.68,154.17,153.94,153.23,154.18,66699,68000,68472,68798,69086,69427,69527,69769,1.14000000000001,0.00744903293256675,3070,0.0460276765768602
"1870",36081,"Queens County, New York",137.8,138.48,138.74,138.71,139.24,139.35,139.5,139.82,1595437,1527856,1540607,1557698,1576805,1598824,1619173,1630963,2.01999999999998,0.0146589259796806,35526,0.0222672534233567
"1871",36083,"Rensselaer County, New York",143.47,143.71,144.44,145.22,146.17,146.18,146.65,147.18,105018,106304,106702,107085,107932,108705,109306,110059,3.71000000000001,0.0258590646128111,5041,0.0480012950160925
"1872",36085,"Richmond County, New York",142.41,142.73,143.22,143.14,144.17,144.88,145.42,146.05,326594,311146,313545,315861,317916,320047,322287,324340,3.64000000000001,0.0255600028087916,-2254,-0.00690153523947164
"1873",36087,"Rockland County, New York",153.4,153.45,153.56,153.8,152.93,153.49,153.24,153.19,186415,192620,194790,196957,198598,200440,201901,202987,-0.210000000000008,-0.00136897001303786,16572,0.0888984255558834
"1874",36089,"St. Lawrence County, New York",134.79,135.16,135.83,137.26,137.63,138.6,139.71,140.1,69162,70150,70576,71005,71537,71897,72096,72141,5.31,0.039394613843757,2979,0.0430727856337295
"1875",36091,"Saratoga County, New York",150.49,151.45,152.35,153.76,153.93,155.07,155.98,156.38,148283,149410,151097,152586,154093,155438,156862,158211,5.88999999999999,0.03913881321018,9928,0.0669530559807935
"1876",36093,"Schenectady County, New York",146.12,145.83,146.03,146.02,146.19,146.9,147.45,147.22,101548,103555,104305,104755,105317,105576,105720,106136,1.09999999999999,0.00752805912948258,4588,0.0451806042462678
"1877",36095,"Schoharie County, New York",135.17,137.92,137.76,137.38,137.05,137.06,137.37,137.97,21332,22096,22231,22268,22346,22282,22149,22026,2.79999999999998,0.0207146556188502,694,0.0325332833302081
"1878",36097,"Schuyler County, New York",134.25,135.11,135.35,135.18,136.15,136.77,138.44,138.97,13110,12977,13055,13130,13170,13229,13283,13277,4.72,0.0351582867783985,167,0.0127383676582761
"1879",36099,"Seneca County, New York",132.84,133.41,133.83,134.16,135.69,136.32,136.54,136.59,23627,24267,24483,24581,24817,24898,24921,24924,3.75,0.0282294489611563,1297,0.054894823718627
"1880",36101,"Steuben County, New York",136.81,137.36,137.05,137.71,138.5,139.17,139.61,140.39,65821,67276,67646,68078,68295,68326,68314,68291,3.58000000000001,0.0261676778013304,2470,0.0375260175323985
"1881",36103,"Suffolk County, New York",146.89,147.27,147.43,148.05,148.22,148.72,149.11,149.54,1005879,993716,999776,1006220,1011777,1018328,1022970,1024860,2.64999999999998,0.0180407107359247,18981,0.0188700629002097
"1882",36105,"Sullivan County, New York",135.75,135.39,136,136.1,136.16,136.87,138.55,138.88,52001,53448,53441,53564,53473,53369,53118,53020,3.13,0.0230570902394106,1019,0.0195957770042884
"1883",36107,"Tioga County, New York",139.68,140.41,140.46,142.43,142.33,141.72,142.31,142.44,34106,35124,35265,35392,35344,35296,35148,34981,2.75999999999999,0.0197594501718212,875,0.0256553099161438
"1884",36109,"Tompkins County, New York",165.46,166.7,166.96,167.3,166.84,168.2,168.48,169.3,53630,56968,56996,57768,58238,58536,59323,59666,3.84,0.0232080261090294,6036,0.112548946485176
"1885",36111,"Ulster County, New York",144.7,145.76,145.66,145.85,146.56,146.7,146.9,147.69,125659,126669,127118,127553,127926,128233,128759,129015,2.98999999999998,0.0206634416033171,3356,0.0267071996434796
"1886",36113,"Warren County, New York",142.51,144.65,145.47,144.66,145.38,145.88,145.87,145.83,46264,46676,46968,47086,47333,47327,47243,47419,3.32000000000002,0.0232966107641571,1155,0.0249654158741138
"1887",36115,"Washington County, New York",133.54,133.07,133.51,133.52,134.95,135.39,136.46,137.42,43222,43839,44486,44614,44745,44657,44741,44794,3.88000000000002,0.0290549648045531,1572,0.0363703669427606
"1888",36117,"Wayne County, New York",137.74,137.83,137.86,137.51,138.13,138.8,138.66,139.04,61779,63678,63993,64230,64240,64316,64078,63894,1.29999999999998,0.00943807172934502,2115,0.0342349342009421
"1889",36119,"Westchester County, New York",156.62,156.82,156.66,156.9,157.57,158.26,158.77,159.26,637347,635503,640046,645116,649906,654936,659258,661283,2.63999999999999,0.0168560847912143,23936,0.0375556800298738
"1890",36121,"Wyoming County, New York",131.1,131.74,131.73,132.58,132.27,132.49,132.48,133.26,29486,29888,29983,30043,30059,29989,29663,29560,2.16,0.0164759725400457,74,0.00250966560401547
"1891",36123,"Yates County, New York",135.76,135.48,137.57,137.45,138.01,139.01,138.14,136.57,15751,16273,16428,16437,16459,16536,16533,16434,0.810000000000002,0.00596641131408369,683,0.043362326201511
"1892",37001,"Alamance County, North Carolina",133.37,134.16,134.27,134.88,135.48,135.09,135.42,136.95,96214,97250,98821,99903,101041,102239,103609,105035,3.58000000000001,0.0268426182799731,8821,0.0916810443386617
